"source","destination","flow","dest_output","flow_per"
"900000","640302",48.8,256.2,0.19047619047619
"880000","640400",1152.9,5068.2,0.227477210844087
"890000","640400",132.1,5068.2,0.0260644804861687
"900000","640400",1238,5068.2,0.244268181997553
"880000","640501",221,788.8,0.280172413793103
"890000","640501",11.8,788.8,0.0149594320486815
"900000","640501",129,788.8,0.163539553752536
"880000","640502",127.1,521.6,0.243673312883436
"890000","640502",1.3,521.6,0.00249233128834356
"900000","640502",118.1,521.6,0.226418711656442
"880000","640503",170.7,405,0.421481481481481
"890000","640503",0.7,405,0.0017283950617284
"900000","640503",94.1,405,0.232345679012346
"880000","640504",164.6,630.7,0.260979863643571
"890000","640504",2.4,630.7,0.00380529570318693
"900000","640504",110,630.7,0.174409386396068
"880000","640700",215.6,655.8,0.328758767917048
"890000","640700",6.1,655.8,0.00930161634644709
"900000","640700",117.4,655.8,0.179017993290637
"880000","640800",285.5,884.9,0.32263532602554
"890000","640800",5,884.9,0.00565035597242626
"900000","640800",274.3,884.9,0.309978528647305
"880000","640900",284.2,1266,0.224486571879937
"890000","640900",6.9,1266,0.00545023696682465
"900000","640900",274,1266,0.216429699842022
"880000","641000",206,814.4,0.25294695481336
"890000","641000",5.1,814.4,0.006262278978389
"900000","641000",155.1,814.4,0.19044695481336
"880000","641100",1675,4783.8,0.350140056022409
"890000","641100",54.7,4783.8,0.0114344245160751
"900000","641100",443.4,4783.8,0.0926878213972156
"880000","641200",1438.1,4957.4,0.290091580263848
"890000","641200",17.6,4957.4,0.00355024811393069
"900000","641200",1116.5,4957.4,0.225218864727478
"880000","650100",12497.9,31444.7,0.397456487102755
"890000","650100",1352.3,31444.7,0.043005657551193
"900000","650100",4156.4,31444.7,0.132181257890837
"880000","650200",6149.7,12013.5,0.511899113497316
"890000","650200",228.2,12013.5,0.0189952969575894
"900000","650200",2299.7,12013.5,0.191426312065593
"880000","650300",40701.2,116095.2,0.350584692562655
"890000","650300",3082.7,116095.2,0.0265532080568361
"900000","650300",20937.9,116095.2,0.180351125627933
"880000","650400",5731.5,24053,0.238286284455162
"890000","650400",686.6,24053,0.0285452958050971
"900000","650400",1228.5,24053,0.0510747100153827
"880000","650500",23230.9,76252.9,0.304655954068632
"890000","650500",5748.9,76252.9,0.0753925424475659
"900000","650500",6224.8,76252.9,0.0816336165575342
"880000","650600",712.1,7888.5,0.0902706471445775
"890000","650600",469.5,7888.5,0.0595170184445712
"900000","650600",4228.1,7888.5,0.535982759713507
"880000","650701",3672,10311.7,0.356100352027309
"890000","650701",49.6,10311.7,0.0048100701145301
"900000","650701",1537.2,10311.7,0.149073382662413
"880000","650702",3560.5,7708,0.461922677737416
"890000","650702",122.8,7708,0.0159314997405293
"900000","650702",957.1,7708,0.124169693824598
"880000","660000",36761.1,161126.8,0.228150127725493
"890000","660000",11910.4,161126.8,0.0739194224672742
"900000","660000",46277.5,161126.8,0.28721168669644
"880000","670000",9885.6,29396.2,0.336288363802124
"890000","670000",599.5,29396.2,0.0203937923949354
"900000","670000",2974.7,29396.2,0.101193351521625
"880000","680100",19452.6,132371.3,0.146954815734226
"890000","680100",9241.6,132371.3,0.0698157380036307
"900000","680100",57012,132371.3,0.430697590791962
"880000","680200",8625.9,67548.5,0.127699356758477
"890000","680200",3151.4,67548.5,0.046653885726552
"900000","680200",14547.7,67548.5,0.215366736493038
"880000","680301",498.2,3360.2,0.148264984227129
"890000","680301",296.7,3360.2,0.0882983155764538
"900000","680301",-210.9,3360.2,-0.0627641211832629
"880000","680302",3012.2,7902,0.381194634269805
"890000","680302",287.2,7902,0.0363452290559352
"900000","680302",-97.8,7902,-0.0123766135155657
"880000","690100",174697.4,423750.7,0.412264569710445
"890000","690100",57724.4,423750.7,0.136222547832959
"900000","690100",65525,423750.7,0.154631012998917
"880000","690200",187889.2,420693.5,0.446617787058749
"890000","690200",53073.4,420693.5,0.126156928975608
"900000","690200",52359.6,420693.5,0.124460206777618
"880000","700100",58990,192444.1,0.306530571734857
"890000","700100",6858.8,192444.1,0.0356404794950845
"900000","700100",35823.7,192444.1,0.186151199231361
"880000","700200",18258.8,33018.2,0.552991986237893
"890000","700200",1179.7,33018.2,0.0357287798850331
"900000","700200",-15262.1,33018.2,-0.462232950312252
"880000","700300",32203.2,61150.2,0.526624606297281
"890000","700300",278.4,61150.2,0.00455272427563606
"900000","700300",6265.9,61150.2,0.102467367236738
"880000","700400",43610.4,123973.4,0.351772235011704
"890000","700400",11916.8,123973.4,0.0961238459217864
"900000","700400",-5144.6,123973.4,-0.0414976115844205
"880000","700500",18717.1,48876.1,0.382949948952556
"890000","700500",511.9,48876.1,0.0104734215700516
"900000","700500",16810.2,48876.1,0.343934970261539
"880000","710100",0,325143.9,0
"890000","710100",50971.4,325143.9,0.156765665909771
"900000","710100",228061.5,325143.9,0.701417126386194
"880000","710201",27229.6,347224.8,0.0784206658049771
"890000","710201",48173.8,347224.8,0.138739513997848
"900000","710201",171982.4,347224.8,0.495305634850967
"880000","710202",0,33050.2,0
"890000","710202",5053.2,33050.2,0.152894687475416
"900000","710202",27997,33050.2,0.847105312524584
"880000","720100",10663.2,40997.4,0.260094542580749
"890000","720100",3698,40997.4,0.0902008420046149
"900000","720100",7849.6,40997.4,0.191465800270261
"880000","720201",5812.3,15360.9,0.378382777050824
"890000","720201",360.8,15360.9,0.0234882070712003
"900000","720201",1151.9,15360.9,0.0749890956910077
"880000","720202",1585.1,4670.2,0.339407305896964
"890000","720202",74,4670.2,0.0158451458181662
"900000","720202",927.6,4670.2,0.198621044066635
"880000","720203",2397.8,13608.2,0.176202583736277
"890000","720203",299.2,13608.2,0.0219867432871357
"900000","720203",1202,13608.2,0.0883290956923032
"880000","720204",4527.7,16014.3,0.282728561348295
"890000","720204",198.4,16014.3,0.0123889273961397
"900000","720204",6185.7,16014.3,0.386261029205148
"880000","720205",1049.6,3138.8,0.334395310309673
"890000","720205",99.6,3138.8,0.0317318720530139
"900000","720205",204.9,3138.8,0.0652797247355677
"880000","720300",5757,13510,0.426128793486306
"890000","720300",155.4,13510,0.0115025906735751
"900000","720300",1994.2,13510,0.14760917838638
"880000","730101",7271.8,23195.3,0.313503166589783
"890000","730101",532.3,23195.3,0.0229486145900247
"900000","730101",7322.4,23195.3,0.315684643009575
"880000","730102",8653.1,16327.1,0.529983891811773
"890000","730102",299.8,16327.1,0.018362109621427
"900000","730102",2083.9,16327.1,0.127634423749472
"880000","730103",16702.9,20551.3,0.812741773026524
"890000","730103",128,20551.3,0.00622831645686648
"900000","730103",1685.5,20551.3,0.0820142764691285
"880000","730104",25442.8,60821.4,0.418319867678153
"890000","730104",654.6,60821.4,0.0107626591956121
"900000","730104",9672.7,60821.4,0.159034484572864
"880000","730105",27919.5,64467.9,0.43307599596078
"890000","730105",649.5,64467.9,0.0100747814028377
"900000","730105",2480.1,64467.9,0.0384703084791036
"880000","730106",6278.9,9464.4,0.663422932251384
"890000","730106",99.8,9464.4,0.0105447783272051
"900000","730106",1109,9464.4,0.117175943535776
"880000","730107",7486.4,28587.6,0.261875778309477
"890000","730107",1136.3,28587.6,0.0397480026305111
"900000","730107",8887.4,28587.6,0.310883040199247
"880000","730108",3759.3,12843.4,0.292702866842114
"890000","730108",266.4,12843.4,0.0207421710761948
"900000","730108",3469.6,12843.4,0.270146534406777
"880000","730109",14049.2,45290.6,0.310201233810106
"890000","730109",839.6,45290.6,0.0185380630859384
"900000","730109",15307.5,45290.6,0.337984040838496
"880000","730200",7404.2,15883.7,0.46615083387372
"890000","730200",126.3,15883.7,0.00795154781316696
"900000","730200",3411.8,15883.7,0.214798818914988
"880000","730301",33797.8,76890,0.43956041097672
"890000","730301",683.7,76890,0.00889192352711666
"900000","730301",15649.2,76890,0.203527116660164
"880000","730302",29307.2,60153.9,0.487203655955807
"890000","730302",105.3,60153.9,0.00175050994199877
"900000","730302",5498.3,60153.9,0.0914038823750414
"880000","730303",15908.5,40887.3,0.389081695294138
"890000","730303",29.3,40887.3,0.000716603933250667
"900000","730303",3702.4,40887.3,0.0905513447941048
"880000","740000",81909,209394,0.391171666809937
"890000","740000",9606.1,209394,0.0458757175468256
"900000","740000",17275.5,209394,0.0825023639645835
"880000","750001",6142.3,45454.6,0.135130437843475
"890000","750001",1944.9,45454.6,0.0427877486547016
"900000","750001",5508.3,45454.6,0.121182454581055
"880000","750002",21413.9,79978.5,0.267745706658665
"890000","750002",2110.8,79978.5,0.0263920928749601
"900000","750002",23033.2,79978.5,0.287992397956951
"880000","750003",1439.1,5270.9,0.273027376728832
"890000","750003",244.9,5270.9,0.0464626534367945
"900000","750003",557.4,5270.9,0.10575044110114
"880000","760101",7956.2,27890.2,0.28526866067651
"890000","760101",285.9,27890.2,0.0102509125069021
"900000","760101",2099.5,27890.2,0.0752773375594295
"880000","760102",1025.1,3318,0.308951175406872
"890000","760102",107.8,3318,0.0324894514767932
"900000","760102",463.2,3318,0.139602169981917
"880000","760201",3053.8,10000.9,0.305352518273355
"890000","760201",143.3,10000.9,0.0143287104160626
"900000","760201",1137.1,10000.9,0.113699767020968
"880000","760202",546.4,1762.3,0.310049367304091
"890000","760202",82.6,1762.3,0.0468705668728366
"900000","760202",84.5,1762.3,0.0479487033989673
"880000","760203",1670.7,2072.1,0.806283480527002
"890000","760203",129.7,2072.1,0.062593504174509
"900000","760203",-927,2072.1,-0.447372231069929
"880000","760204",894.8,4689.5,0.190809254717987
"890000","760204",1021.8,4689.5,0.217891033159185
"900000","760204",236.2,4689.5,0.0503678430536305
"880000","760205",2672.7,8213.4,0.325407261304697
"890000","760205",279.8,8213.4,0.0340662819295298
"900000","760205",2318.8,8213.4,0.282319137019992
"880000","760206",6889.8,20246,0.340304257631137
"890000","760206",805.6,20246,0.0397905759162304
"900000","760206",4574.1,20246,0.22592610886101
"880000","770100",70048.5,133505.7,0.524685462867878
"890000","770100",959.3,133505.7,0.00718546099529833
"900000","770100",23636,133505.7,0.17704113007909
"880000","770200",74155.9,136581.3,0.542943287258212
"890000","770200",394.4,136581.3,0.00288765738794403
"900000","770200",6485.7,136581.3,0.0474860028422632
"880000","770301",17156.9,29720.7,0.577271060237478
"890000","770301",372,29720.7,0.0125165288839092
"900000","770301",1283,29720.7,0.0431685660162782
"880000","770302",16781.8,38703.4,0.433600148824134
"890000","770302",175.3,38703.4,0.00452931783770935
"900000","770302",7351.9,38703.4,0.189954887684286
"880000","770401",5534.1,10851.2,0.509998894131525
"890000","770401",0,10851.2,0
"900000","770401",0,10851.2,0
"880000","770402",16104.1,30508.5,0.527856171230968
"890000","770402",0,30508.5,0
"900000","770402",0,30508.5,0
"880000","770403",3471,8914.7,0.389356904887433
"890000","770403",0,8914.7,0
"900000","770403",0,8914.7,0
"880000","770501",3396.9,10454.7,0.324916066458148
"890000","770501",23.1,10454.7,0.00220953255473615
"900000","770501",0,10454.7,0
"880000","770502",3350.4,12584.1,0.266240732352731
"890000","770502",372,12584.1,0.0295611128328605
"900000","770502",0,12584.1,0
"880000","770503",14082.8,23610,0.596476069462092
"890000","770503",0,23610,0
"900000","770503",0,23610,0
"880000","770504",4407,12291.4,0.358543371788405
"890000","770504",23.2,12291.4,0.0018874985762403
"900000","770504",0,12291.4,0
"880000","770600",2514.5,4613.1,0.545078147016106
"890000","770600",0,4613.1,0
"900000","770600",0,4613.1,0
"880000","770700",3175,12884.5,0.246420117195079
"890000","770700",0,12884.5,0
"900000","770700",4071.9,12884.5,0.316030889828864
"880000","770800",4496.3,9095.3,0.494354226908403
"890000","770800",0,9095.3,0
"900000","770800",0,9095.3,0
"880000","770900",7567.8,16870.7,0.448576526166668
"890000","770900",0,16870.7,0
"900000","770900",0,16870.7,0
"880000","780100",27585.6,32441.7,0.850313023053662
"890000","780100",0,32441.7,0
"900000","780100",-1745,32441.7,-0.0537887965180616
"880000","780200",1417.9,7249.9,0.195575111380847
"890000","780200",0,7249.9,0
"900000","780200",3135,7249.9,0.432419757513897
"880000","780500",2073.5,5704.7,0.363472224656862
"890000","780500",0,5704.7,0
"900000","780500",1293,5704.7,0.226655214121689
"880000","790100",7368,4822,1.52799668187474
"890000","790100",0,4822,0
"900000","790100",-6915,4822,-1.43405226047283
"880000","790200",3095,16899.4,0.183142596778584
"890000","790200",0,16899.4,0
"900000","790200",5998,16899.4,0.354923843450063
"880000","790300",8833.1,47762.5,0.184937974352264
"890000","790300",25.8,47762.5,0.000540172729651924
"900000","790300",9345.1,47762.5,0.195657681235279
"880000","820000",466784.8,466784.8,1
"890000","820000",0,466784.8,0
"900000","820000",0,466784.8,0
"880000","830001",0,0,
"890000","830001",0,0,
"900000","830001",0,0,
"880000","840000",7709,7709,1
"890000","840000",0,7709,0
"900000","840000",0,7709,0
"880000","850000",0,-17817,0
"890000","850000",0,-17817,0
"900000","850000",-17817,-17817,1
