"source","destination","flow"
"141600","991002",0
"141700","991002",0
"141801","991002",1.6
"141802","991002",0.9
"141803","991002",0
"141900","991002",0.3
"142001","991002",0
"142002","991002",0
"142003","991002",0
"142004","991002",0
"142101","991002",0
"142102","991002",0
"142103","991002",0.1
"142104","991002",0.1
"142200","991002",0.1
"142300","991002",0
"142400","991002",0
"142500","991002",0
"142600","991002",0
"142700","991002",0
"142800","991002",0.4
"142900","991002",0.3
"143000","991002",0
"143100","991002",0.1
"143201","991002",0
"143202","991002",0.7
"150101","991002",0
"150102","991002",0
"150103","991002",0
"150200","991002",0
"160100","991002",44.8
"160200","991002",0
"160300","991002",0
"160400","991002",0
"170100","991002",0
"170600","991002",0
"170700","991002",0
"170900","991002",1
"171001","991002",0
"171100","991002",0
"180101","991002",0
"180102","991002",0
"180300","991002",0
"180400","991002",68.2
"190100","991002",4.6
"190200","991002",24.1
"190301","991002",0
"190302","991002",13.9
"190303","991002",0
"190304","991002",0
"190305","991002",0
"190306","991002",47.2
"200100","991002",0
"200200","991002",0
"200300","991002",0
"200400","991002",0
"200501","991002",0
"200502","991002",0
"200600","991002",0
"200701","991002",0
"200702","991002",0
"200703","991002",0
"200800","991002",0
"200901","991002",0
"200903","991002",10.5
"200904","991002",6
"210000","991002",0
"220101","991002",1
"220102","991002",0
"220103","991002",0
"220200","991002",0
"220300","991002",1
"220400","991002",0.4
"230100","991002",1
"230200","991002",7.6
"230300","991002",0
"230400","991002",0
"230500","991002",0
"230600","991002",0
"230700","991002",0
"240100","991002",0
"240400","991002",22.1
"240500","991002",6.4
"240701","991002",17.6
"240702","991002",39.1
"240703","991002",10.9
"240705","991002",7.3
"240706","991002",25.5
"240800","991002",83.3
"250000","991002",8.1
"260100","991002",58.3
"260200","991002",14
"260301","991002",1.1
"260302","991002",0
"260400","991002",6.1
"260501","991002",8.9
"260601","991002",79.6
"260602","991002",11.8
"260700","991002",0
"260802","991002",0
"260803","991002",0
"260806","991002",0
"270100","991002",0
"270201","991002",0
"270300","991002",2.9
"270401","991002",0
"270402","991002",10
"270403","991002",0
"270404","991002",0
"270405","991002",0
"270406","991002",2
"280100","991002",0
"280200","991002",0
"280300","991002",0
"280400","991002",0
"290100","991002",0
"290201","991002",5.4
"290202","991002",5
"290203","991002",12
"290300","991002",20.3
"300000","991002",0
"310101","991002",164.2
"310102","991002",9.7
"310103","991002",0
"310200","991002",0
"310300","991002",0
"320100","991002",7.6
"320200","991002",0
"320300","991002",361.6
"320400","991002",17.5
"320500","991002",0.3
"320600","991002",0.7
"330001","991002",0
"340100","991002",0
"340201","991002",0
"340202","991002",0
"340301","991002",0
"340302","991002",0.6
"340303","991002",0
"340304","991002",0
"340305","991002",0
"350100","991002",108.4
"350200","991002",0
"360100","991002",0
"360200","991002",0
"360300","991002",0
"360400","991002",0
"360500","991002",0
"360600","991002",0
"360701","991002",0
"360702","991002",0
"360800","991002",0
"360900","991002",11
"361000","991002",0
"361100","991002",0
"361200","991002",0
"361300","991002",0
"361400","991002",0
"361500","991002",0
"361600","991002",0
"361700","991002",0
"361900","991002",0
"362000","991002",0
"362100","991002",0
"362200","991002",0
"370101","991002",0
"370102","991002",0
"370103","991002",0
"370200","991002",0
"370300","991002",0
"370401","991002",0
"370402","991002",0
"380100","991002",0
"380400","991002",0
"380501","991002",0
"380700","991002",0
"380800","991002",0
"380900","991002",0
"381000","991002",0
"381100","991002",1.2
"381200","991002",0
"381300","991002",0
"381400","991002",0
"390100","991002",0
"390200","991002",0
"400100","991002",0
"400200","991002",0
"400300","991002",0
"400400","991002",0
"400500","991002",0
"400600","991002",0
"400700","991002",0
"400800","991002",0
"400901","991002",0
"400902","991002",0
"410100","991002",0
"410201","991002",0
"410202","991002",0
"410203","991002",0
"420100","991002",0.4
"420201","991002",3.6
"420202","991002",0
"420300","991002",1
"420401","991002",0
"420402","991002",0
"420500","991002",0
"420700","991002",0.1
"420800","991002",0
"421000","991002",0
"421100","991002",2.1
"430100","991002",0
"430200","991002",0
"440001","991002",0
"440002","991002",0
"450100","991002",0
"450200","991002",0
"450300","991002",0
"460100","991002",0
"460200","991002",0
"460300","991002",0
"460400","991002",0
"470100","991002",0
"470200","991002",0
"470300","991002",0.6
"470401","991002",0
"470402","991002",0
"470404","991002",0
"470405","991002",0
"470500","991002",0
"480100","991002",0
"480200","991002",0
"480300","991002",0
"480400","991002",0
"480500","991002",0
"480600","991002",0
"490100","991002",0
"490200","991002",0
"490300","991002",0
"490500","991002",0
"490600","991002",0
"490700","991002",0
"490800","991002",0
"500100","991002",0.2
"500200","991002",0
"500300","991002",0
"500400","991002",0.8
"510102","991002",32
"510103","991002",8.2
"510104","991002",5.7
"510400","991002",51.3
"520100","991002",0
"520200","991002",0
"520300","991002",0
"520400","991002",0
"520500","991002",0
"530200","991002",0
"530300","991002",0
"530400","991002",0
"530500","991002",0
"530700","991002",0
"530800","991002",0
"540100","991002",0
"540200","991002",0
"540300","991002",0
"540400","991002",13.6
"540500","991002",0
"540700","991002",0
"550100","991002",5
"550200","991002",11.9
"550300","991002",0
"560100","991002",34.8
"560200","991002",7.8
"560300","991002",0
"560500","991002",0
"570100","991002",0
"570200","991002",0
"570300","991002",0
"580100","991002",1.3
"580200","991002",0
"580400","991002",1.8
"580600","991002",0
"580700","991002",20.6
"590100","991002",0
"590200","991002",0
"590301","991002",1.3
"590302","991002",41.6
"600100","991002",0
"600200","991002",0
"600400","991002",0
"610100","991002",0
"610200","991002",0
"610300","991002",0
"610500","991002",0
"610601","991002",0
"610603","991002",0
"610700","991002",0
"620101","991002",0
"620102","991002",0
"620200","991002",0.7
"620300","991002",0
"620400","991002",31.7
"620500","991002",181.8
"620600","991002",0
"620700","991002",13.8
"620800","991002",0
"620900","991002",0
"621000","991002",0
"621100","991002",0
"630200","991002",47.8
"630300","991002",59.1
"640101","991002",0
"640102","991002",0
"640104","991002",0
"640105","991002",0
"640200","991002",0
"640301","991002",4.3
"640302","991002",0
"640400","991002",34.1
"640501","991002",4.3
"640502","991002",2.8
"640503","991002",5.2
"640504","991002",0
"640700","991002",13
"640800","991002",4.6
"640900","991002",0
"641000","991002",0
"641100","991002",0
"641200","991002",23.4
"650100","991002",20.3
"650200","991002",14.8
"650300","991002",91.1
"650400","991002",1
"650500","991002",218.9
"650600","991002",1.7
"650701","991002",0
"650702","991002",21.3
"660000","991002",325.4
"670000","991002",0
"680100","991002",833.1
"680200","991002",203.7
"680301","991002",155.4
"680302","991002",42
"690100","991002",395.8
"690200","991002",19.8
"700100","991002",0
"700200","991002",0
"700300","991002",0
"700400","991002",34.8
"700500","991002",0
"710100","991002",0
"710201","991002",1739
"710202","991002",0
"720100","991002",563.4
"720201","991002",6.4
"720202","991002",0
"720203","991002",0
"720204","991002",1.7
"720205","991002",0
"720300","991002",0
"730101","991002",15.2
"730102","991002",17
"730103","991002",36
"730104","991002",283.1
"730105","991002",1062
"730106","991002",180.2
"730107","991002",10.8
"730108","991002",0
"730109","991002",16.3
"730200","991002",0
"730301","991002",107.8
"730302","991002",2.4
"730303","991002",21.1
"740000","991002",172.3
"750001","991002",52.2
"750002","991002",26.7
"750003","991002",0.5
"760101","991002",2.4
"760102","991002",0
"760201","991002",0
"760202","991002",0
"760203","991002",0
"760204","991002",0
"760205","991002",0
"760206","991002",0
"770100","991002",0
"770200","991002",0
"770301","991002",0
"770302","991002",0
"770401","991002",0
"770402","991002",0
"770403","991002",0
"770501","991002",8.3
"770502","991002",0
"770503","991002",0
"770504","991002",0
"770600","991002",0
"770700","991002",-156
"770800","991002",0
"770900","991002",-255
"780100","991002",47.4
"780500","991002",0
"790300","991002",16.6
"800000","991002",0.1
"810001","991002",0
"810002","991002",271.6
"820000","991002",10294.3
"830001","991002",0
"840000","991002",0
"850000","991002",0
"880000","991002",0
"890000","991002",0
"900000","991002",0
"010100","991003",0
"010200","991003",0
"010301","991003",0
"010302","991003",0
"020100","991003",0
"020201","991003",0
"020202","991003",0
"020203","991003",0
"020300","991003",0
"020401","991003",0
"020402","991003",0
"020501","991003",0
"020502","991003",0
"020503","991003",0
"020600","991003",0
"020702","991003",0
"030001","991003",0
"030002","991003",0
"040001","991003",0
"040002","991003",0
"050000","991003",0
"060100","991003",0
"060200","991003",0
"070000","991003",0
"080000","991003",0
"090001","991003",0
"090002","991003",0
"090003","991003",0
"090004","991003",0
"100000","991003",0
"110101","991003",0
"110102","991003",0
"110103","991003",0
"110104","991003",0
"110105","991003",0
"110106","991003",0
"110107","991003",0
"110201","991003",0
"110202","991003",0
"110203","991003",0
"110204","991003",0
"110205","991003",0
"110206","991003",0
"110207","991003",0
"110231","991003",0
"110232","991003",0
"110241","991003",0
"110250","991003",0
"110301","991003",0
"110302","991003",0
"110303","991003",0
"110304","991003",0
"110305","991003",0
"110306","991003",0
"110307","991003",7189
"110308","991003",0
"110400","991003",0
"110501","991003",0
"110502","991003",0
"110601","991003",0
"110602","991003",0
"110603","991003",0
"110701","991003",0
"110702","991003",0
"110703","991003",0
"110704","991003",0
"120100","991003",0
"120201","991003",0
"120202","991003",0
"120203","991003",0
"120204","991003",0
"120205","991003",0
"120206","991003",0
"120207","991003",0
"120208","991003",0
"120209","991003",0
"120210","991003",0
"120211","991003",0
"120212","991003",0
"120213","991003",0
"120214","991003",0
"120215","991003",0
"120216","991003",0
"130100","991003",0
"130200","991003",0
"130300","991003",0
"130500","991003",0
"130600","991003",0
"130700","991003",0
"140101","991003",0
"140102","991003",0
"140105","991003",0
"140200","991003",0
"140300","991003",0
"140400","991003",0
"140500","991003",0
"140600","991003",0
"140700","991003",0
"140800","991003",0
"140900","991003",0
"141000","991003",0
"141100","991003",0
"141200","991003",0
"141301","991003",0
"141302","991003",0
"141401","991003",0
"141402","991003",0
"141403","991003",0
"141501","991003",0
"141502","991003",0
"141600","991003",0
"141700","991003",0
"141801","991003",0
"141802","991003",0
"141803","991003",0
"141900","991003",0
"142001","991003",0
"142002","991003",0
"142003","991003",0
"142004","991003",0
"142101","991003",0
"142102","991003",0
"142103","991003",0
"142104","991003",0
"142200","991003",0
"142300","991003",0
"142400","991003",0
"142500","991003",0
"142600","991003",0
"142700","991003",0
"142800","991003",0
"142900","991003",0
"143000","991003",0
"143100","991003",0
"143201","991003",0
"143202","991003",0
"150101","991003",0
"150102","991003",0
"150103","991003",0
"150200","991003",0
"160100","991003",0
"160200","991003",0
"160300","991003",0
"160400","991003",0
"170100","991003",0
"170600","991003",0
"170700","991003",0
"170900","991003",0
"171001","991003",0
"171100","991003",0
"180101","991003",0
"180102","991003",0
"180300","991003",0
"180400","991003",0
"190100","991003",0
"190200","991003",0
"190301","991003",0
"190302","991003",0
"190303","991003",0
"190304","991003",0
"190305","991003",0
"190306","991003",0
"200100","991003",0
"200200","991003",0
"200300","991003",0
"200400","991003",0
"200501","991003",0
"200502","991003",0
"200600","991003",0
"200701","991003",0
"200702","991003",0
"200703","991003",0
"200800","991003",0
"200901","991003",0
"200903","991003",0
"200904","991003",0
"210000","991003",0
"220101","991003",0
"220102","991003",0
"220103","991003",0
"220200","991003",0
"220300","991003",0
"220400","991003",0
"230100","991003",2.2
"230200","991003",9.1
"230300","991003",0
"230400","991003",0
"230500","991003",0
"230600","991003",0
"230700","991003",0
"240100","991003",0
"240400","991003",0
"240500","991003",0
"240701","991003",0
"240702","991003",0
"240703","991003",0
"240705","991003",0
"240706","991003",0
"240800","991003",0
"250000","991003",0
"260100","991003",0
"260200","991003",0
"260301","991003",0
"260302","991003",0
"260400","991003",0
"260501","991003",0
"260601","991003",0
"260602","991003",0
"260700","991003",0
"260802","991003",0
"260803","991003",0
"260806","991003",0
"270100","991003",0
"270201","991003",0
"270300","991003",0
"270401","991003",0
"270402","991003",0
"270403","991003",0
"270404","991003",0
"270405","991003",0
"270406","991003",0
"280100","991003",0
"280200","991003",0
"280300","991003",0
"280400","991003",0
"290100","991003",0
"290201","991003",0
"290202","991003",0
"290203","991003",0
"290300","991003",0
"300000","991003",0
"310101","991003",0
"310102","991003",0
"310103","991003",0
"310200","991003",0
"310300","991003",0
"320100","991003",0
"320200","991003",0
"320300","991003",0
"320400","991003",0
"320500","991003",0
"320600","991003",0
"330001","991003",0
"340100","991003",0
"340201","991003",0
"340202","991003",0
"340301","991003",0
"340302","991003",0
"340303","991003",0
"340304","991003",0
"340305","991003",0
"350100","991003",0
"350200","991003",0
"360100","991003",0
"360200","991003",0
"360300","991003",0
"360400","991003",0
"360500","991003",0
"360600","991003",0
"360701","991003",0
"360702","991003",0
"360800","991003",0
"360900","991003",0
"361000","991003",0
"361100","991003",0
"361200","991003",0
"361300","991003",0
"361400","991003",0
"361500","991003",0
"361600","991003",0
"361700","991003",0
"361900","991003",0
"362000","991003",0
"362100","991003",0
"362200","991003",0
"370101","991003",0
"370102","991003",0
"370103","991003",0
"370200","991003",0
"370300","991003",0
"370401","991003",0
"370402","991003",0
"380100","991003",0
"380400","991003",0
"380501","991003",0
"380700","991003",0
"380800","991003",0
"380900","991003",0
"381000","991003",0
"381100","991003",0
"381200","991003",0
"381300","991003",0
"381400","991003",0
"390100","991003",0
"390200","991003",0
"400100","991003",0
"400200","991003",0
"400300","991003",0
"400400","991003",0
"400500","991003",0
"400600","991003",0
"400700","991003",0
"400800","991003",0
"400901","991003",0
"400902","991003",0
"410100","991003",0
"410201","991003",0
"410202","991003",0
"410203","991003",0
"420100","991003",0
"420201","991003",0
"420202","991003",0
"420300","991003",0
"420401","991003",0
"420402","991003",0
"420500","991003",0
"420700","991003",0
"420800","991003",0
"421000","991003",0
"421100","991003",0
"430100","991003",0
"430200","991003",0
"440001","991003",0
"440002","991003",0
"450100","991003",119.8
"450200","991003",0
"450300","991003",0
"460100","991003",0
"460200","991003",0
"460300","991003",0
"460400","991003",0
"470100","991003",0
"470200","991003",0
"470300","991003",0
"470401","991003",0
"470402","991003",0
"470404","991003",0
"470405","991003",0
"470500","991003",0
"480100","991003",0
"480200","991003",0
"480300","991003",0
"480400","991003",0
"480500","991003",0
"480600","991003",0
"490100","991003",0
"490200","991003",0
"490300","991003",0
"490500","991003",0
"490600","991003",0
"490700","991003",0
"490800","991003",0
"500100","991003",0
"500200","991003",0
"500300","991003",0
"500400","991003",0
"510102","991003",1.8
"510103","991003",4.2
"510104","991003",2.9
"510400","991003",5.5
"520100","991003",0
"520200","991003",0
"520300","991003",0
"520400","991003",0
"520500","991003",54.6
"530200","991003",0
"530300","991003",0
"530400","991003",0
"530500","991003",0
"530700","991003",0
"530800","991003",0
"540100","991003",0
"540200","991003",0
"540300","991003",0
"540400","991003",0
"540500","991003",0
"540700","991003",0
"550100","991003",0
"550200","991003",0
"550300","991003",0
"560100","991003",0
"560200","991003",0
"560300","991003",0
"560500","991003",0
"570100","991003",0
"570200","991003",0
"570300","991003",0
"580100","991003",0
"580200","991003",0
"580400","991003",0
"580600","991003",0
"580700","991003",0
"590100","991003",0
"590200","991003",0
"590301","991003",113.7
"590302","991003",0
"600100","991003",0
"600200","991003",0
"600400","991003",0
"610100","991003",0
"610200","991003",0
"610300","991003",0
"610500","991003",0
"610601","991003",0
"610603","991003",0
"610700","991003",0
"620101","991003",30.8
"620102","991003",1.5
"620200","991003",6.8
"620300","991003",0
"620400","991003",0
"620500","991003",0
"620600","991003",0
"620700","991003",0
"620800","991003",0
"620900","991003",0
"621000","991003",0
"621100","991003",0
"630200","991003",0
"630300","991003",0
"640101","991003",0
"640102","991003",0
"640104","991003",0
"640105","991003",0
"640200","991003",0
"640301","991003",0
"640302","991003",0
"640400","991003",0
"640501","991003",0
"640502","991003",0
"640503","991003",0
"640504","991003",0
"640700","991003",0
"640800","991003",0
"640900","991003",0
"641000","991003",0
"641100","991003",0
"641200","991003",0
"650100","991003",1.4
"650200","991003",0
"650300","991003",4.6
"650400","991003",0.9
"650500","991003",1.2
"650600","991003",0
"650701","991003",0
"650702","991003",0
"660000","991003",0
"670000","991003",0
"680100","991003",0
"680200","991003",0
"680301","991003",0
"680302","991003",0
"690100","991003",60
"690200","991003",0
"700100","991003",0
"700200","991003",0
"700300","991003",0
"700400","991003",0
"700500","991003",0
"710100","991003",0
"710201","991003",0
"710202","991003",0
"720100","991003",0
"720201","991003",0
"720202","991003",0
"720203","991003",0
"720204","991003",0
"720205","991003",0
"720300","991003",0
"730101","991003",0
"730102","991003",0
"730103","991003",0
"730104","991003",0
"730105","991003",0
"730106","991003",0
"730107","991003",0
"730108","991003",0
"730109","991003",0
"730200","991003",0
"730301","991003",0
"730302","991003",0
"730303","991003",0
"740000","991003",0
"750001","991003",0
"750002","991003",0
"750003","991003",0
"760101","991003",0
"760102","991003",0
"760201","991003",0
"760202","991003",0
"760203","991003",0
"760204","991003",0
"760205","991003",0
"760206","991003",0
"770100","991003",0
"770200","991003",0
"770301","991003",0
"770302","991003",0
"770401","991003",0
"770402","991003",0
"770403","991003",0
"770501","991003",0
"770502","991003",0
"770503","991003",0
"770504","991003",0
"770600","991003",0
"770700","991003",0
"770800","991003",0
"770900","991003",0
"780100","991003",0
"780500","991003",0
"790300","991003",0
"800000","991003",0
"810001","991003",0
"810002","991003",0
"820000","991003",0
"830001","991003",0
"840000","991003",0
"850000","991003",0
"880000","991003",0
"890000","991003",0
"900000","991003",0
"010100","991004",0
"010200","991004",0
"010301","991004",0
"010302","991004",0
"020100","991004",0
"020201","991004",0
"020202","991004",0
"020203","991004",0
"020300","991004",0
"020401","991004",0
"020402","991004",0
"020501","991004",0
"020502","991004",0
"020503","991004",0
"020600","991004",0
"020702","991004",0
"030001","991004",0
"030002","991004",0
"040001","991004",0
"040002","991004",6.1
"050000","991004",0
"060100","991004",0
"060200","991004",0
"070000","991004",0
"080000","991004",0
"090001","991004",0
"090002","991004",0
"090003","991004",0
"090004","991004",0
"100000","991004",0
"110101","991004",0
"110102","991004",0
"110103","991004",0
"110104","991004",0
"110105","991004",0
"110106","991004",0
"110107","991004",0
"110201","991004",0
"110202","991004",0
"110203","991004",0
"110204","991004",0
"110205","991004",0
"110206","991004",0
"110207","991004",0
"110231","991004",0
"110232","991004",0
"110241","991004",0
"110250","991004",0
"110301","991004",0
"110302","991004",0
"110303","991004",0
"110304","991004",0
"110305","991004",0
"110306","991004",0
"110307","991004",311
"110308","991004",0
"110400","991004",0
"110501","991004",0
"110502","991004",0
"110601","991004",0
"110602","991004",0
"110603","991004",0
"110701","991004",0
"110702","991004",0
"110703","991004",0
"110704","991004",294
"120100","991004",0
"120201","991004",0
"120202","991004",0
"120203","991004",0
"120204","991004",0
"120205","991004",0
"120206","991004",0
"120207","991004",0
"120208","991004",0
"120209","991004",0
"120210","991004",0
"120211","991004",0
"120212","991004",0
"120213","991004",0
"120214","991004",0
"120215","991004",0
"120216","991004",0
"130100","991004",0
"130200","991004",0
"130300","991004",0
"130500","991004",0
"130600","991004",0
"130700","991004",0
"140101","991004",0
"140102","991004",0
"140105","991004",0
"140200","991004",0
"140300","991004",0
"140400","991004",0
"140500","991004",0
"140600","991004",0
"140700","991004",0
"140800","991004",0
"140900","991004",0
"141000","991004",0
"141100","991004",0
"141200","991004",0
"141301","991004",0
"141302","991004",0
"141401","991004",0
"141402","991004",0
"141403","991004",0
"141501","991004",0
"141502","991004",0
"141600","991004",0
"141700","991004",0
"141801","991004",0
"141802","991004",0
"141803","991004",0
"141900","991004",0
"142001","991004",0
"142002","991004",0
"142003","991004",0
"142004","991004",0
"142101","991004",0
"142102","991004",0
"142103","991004",0
"142104","991004",0
"142200","991004",0
"142300","991004",0
"142400","991004",0
"142500","991004",0
"142600","991004",0
"142700","991004",0
"142800","991004",0
"142900","991004",0
"143000","991004",0
"143100","991004",0
"143201","991004",0
"143202","991004",0
"150101","991004",0
"150102","991004",0
"150103","991004",0
"150200","991004",0
"160100","991004",7.4
"160200","991004",0
"160300","991004",0
"160400","991004",0
"170100","991004",0
"170600","991004",0
"170700","991004",0
"170900","991004",0
"171001","991004",0
"171100","991004",0
"180101","991004",0
"180102","991004",0
"180300","991004",0
"180400","991004",2.2
"190100","991004",1.2
"190200","991004",0
"190301","991004",1.8
"190302","991004",0
"190303","991004",0
"190304","991004",0
"190305","991004",0
"190306","991004",0
"200100","991004",0
"200200","991004",0
"200300","991004",0
"200400","991004",0
"200501","991004",0
"200502","991004",0
"200600","991004",0
"200701","991004",0
"200702","991004",0
"200703","991004",0
"200800","991004",0
"200901","991004",0
"200903","991004",0
"200904","991004",0
"210000","991004",0
"220101","991004",0
"220102","991004",0
"220103","991004",0
"220200","991004",0
"220300","991004",0
"220400","991004",0
"230100","991004",0.8
"230200","991004",4
"230300","991004",0
"230400","991004",0
"230500","991004",0
"230600","991004",0
"230700","991004",0
"240100","991004",0
"240400","991004",0.3
"240500","991004",0.9
"240701","991004",0
"240702","991004",0
"240703","991004",0.1
"240705","991004",0
"240706","991004",0
"240800","991004",0.8
"250000","991004",0
"260100","991004",0
"260200","991004",0.5
"260301","991004",0.1
"260302","991004",0
"260400","991004",0
"260501","991004",0
"260601","991004",1
"260602","991004",0
"260700","991004",0
"260802","991004",0
"260803","991004",0
"260806","991004",0
"270100","991004",11.2
"270201","991004",0
"270300","991004",0.9
"270401","991004",0
"270402","991004",0
"270403","991004",0
"270404","991004",0
"270405","991004",0
"270406","991004",0
"280100","991004",0
"280200","991004",0
"280300","991004",0
"280400","991004",0
"290100","991004",0
"290201","991004",23.8
"290202","991004",1.9
"290203","991004",1.5
"290300","991004",0
"300000","991004",0
"310101","991004",302.1
"310102","991004",3
"310103","991004",0
"310200","991004",0
"310300","991004",0
"320100","991004",0
"320200","991004",0
"320300","991004",0
"320400","991004",0
"320500","991004",0
"320600","991004",0
"330001","991004",0
"340100","991004",0
"340201","991004",0
"340202","991004",0
"340301","991004",0
"340302","991004",0
"340303","991004",0
"340304","991004",0
"340305","991004",0
"350100","991004",1.4
"350200","991004",0
"360100","991004",0
"360200","991004",0
"360300","991004",0
"360400","991004",0
"360500","991004",0
"360600","991004",0
"360701","991004",0
"360702","991004",0
"360800","991004",0
"360900","991004",0
"361000","991004",0
"361100","991004",0
"361200","991004",0
"361300","991004",0
"361400","991004",0
"361500","991004",0
"361600","991004",0
"361700","991004",0
"361900","991004",0
"362000","991004",0
"362100","991004",0
"362200","991004",0
"370101","991004",0
"370102","991004",0
"370103","991004",0
"370200","991004",0
"370300","991004",0
"370401","991004",0
"370402","991004",0
"380100","991004",0
"380400","991004",0
"380501","991004",0
"380700","991004",0
"380800","991004",0
"380900","991004",0
"381000","991004",0
"381100","991004",0
"381200","991004",0
"381300","991004",0
"381400","991004",0
"390100","991004",0
"390200","991004",0
"400100","991004",0
"400200","991004",0
"400300","991004",0
"400400","991004",0
"400500","991004",0
"400600","991004",0
"400700","991004",0
"400800","991004",0
"400901","991004",0
"400902","991004",0
"410100","991004",0
"410201","991004",0
"410202","991004",0
"410203","991004",0
"420100","991004",0
"420201","991004",12
"420202","991004",2.4
"420300","991004",4.8
"420401","991004",0
"420402","991004",0
"420500","991004",0
"420700","991004",0
"420800","991004",0
"421000","991004",0
"421100","991004",0
"430100","991004",0
"430200","991004",0
"440001","991004",0
"440002","991004",0
"450100","991004",69.9
"450200","991004",0
"450300","991004",0
"460100","991004",0
"460200","991004",0
"460300","991004",0
"460400","991004",0
"470100","991004",0
"470200","991004",0
"470300","991004",0
"470401","991004",0
"470402","991004",0
"470404","991004",0
"470405","991004",0
"470500","991004",0
"480100","991004",0
"480200","991004",0
"480300","991004",0
"480400","991004",0
"480500","991004",0
"480600","991004",0
"490100","991004",0
"490200","991004",0
"490300","991004",0
"490500","991004",0
"490600","991004",0
"490700","991004",0
"490800","991004",0
"500100","991004",0.9
"500200","991004",0
"500300","991004",0
"500400","991004",5
"510102","991004",0
"510103","991004",4.9
"510104","991004",3.5
"510400","991004",1.6
"520100","991004",0
"520200","991004",0
"520300","991004",0
"520400","991004",0
"520500","991004",49.4
"530200","991004",0
"530300","991004",0
"530400","991004",0
"530500","991004",0
"530700","991004",0
"530800","991004",0
"540100","991004",0
"540200","991004",0
"540300","991004",0
"540400","991004",0
"540500","991004",0
"540700","991004",0
"550100","991004",0.3
"550200","991004",0
"550300","991004",0
"560100","991004",0
"560200","991004",0
"560300","991004",0
"560500","991004",0
"570100","991004",0
"570200","991004",0
"570300","991004",0
"580100","991004",0
"580200","991004",0
"580400","991004",0
"580600","991004",0
"580700","991004",0
"590100","991004",0
"590200","991004",0
"590301","991004",142.1
"590302","991004",0
"600100","991004",0
"600200","991004",0
"600400","991004",0
"610100","991004",0
"610200","991004",0
"610300","991004",0
"610500","991004",0
"610601","991004",0
"610603","991004",0
"610700","991004",0
"620101","991004",28.2
"620102","991004",1.3
"620200","991004",6.4
"620300","991004",0
"620400","991004",0
"620500","991004",0
"620600","991004",0
"620700","991004",0
"620800","991004",0
"620900","991004",0
"621000","991004",0
"621100","991004",0
"630200","991004",0
"630300","991004",0.7
"640101","991004",0
"640102","991004",0
"640104","991004",0
"640105","991004",0
"640200","991004",0
"640301","991004",0
"640302","991004",0
"640400","991004",0
"640501","991004",0
"640502","991004",0
"640503","991004",0.1
"640504","991004",0
"640700","991004",0
"640800","991004",0.1
"640900","991004",0
"641000","991004",0
"641100","991004",0
"641200","991004",0
"650100","991004",3.1
"650200","991004",1.8
"650300","991004",10.5
"650400","991004",90.9
"650500","991004",0.9
"650600","991004",2.8
"650701","991004",0
"650702","991004",0
"660000","991004",8
"670000","991004",0
"680100","991004",0
"680200","991004",0
"680301","991004",0
"680302","991004",-1304.6
"690100","991004",136.2
"690200","991004",2
"700100","991004",0
"700200","991004",0
"700300","991004",0
"700400","991004",0.2
"700500","991004",0
"710100","991004",0
"710201","991004",59.9
"710202","991004",0
"720100","991004",0
"720201","991004",2.2
"720202","991004",0
"720203","991004",0
"720204","991004",0
"720205","991004",0
"720300","991004",0
"730101","991004",6.5
"730102","991004",0
"730103","991004",3
"730104","991004",89
"730105","991004",15.2
"730106","991004",3.3
"730107","991004",65.8
"730108","991004",0
"730109","991004",15.6
"730200","991004",0
"730301","991004",7.6
"730302","991004",0.6
"730303","991004",25.9
"740000","991004",9.4
"750001","991004",0
"750002","991004",0
"750003","991004",0
"760101","991004",0
"760102","991004",0
"760201","991004",0
"760202","991004",0
"760203","991004",0
"760204","991004",0
"760205","991004",0
"760206","991004",0
"770100","991004",0
"770200","991004",0
"770301","991004",0
"770302","991004",0
"770401","991004",0
"770402","991004",54.2
"770403","991004",0
"770501","991004",0
"770502","991004",0
"770503","991004",0
"770504","991004",0
"770600","991004",0
"770700","991004",0
"770800","991004",0
"770900","991004",0
"780100","991004",76.9
"780500","991004",0
"790300","991004",1.6
"800000","991004",0
"810001","991004",0
"810002","991004",0
"820000","991004",2725
"830001","991004",0
"840000","991004",0
"850000","991004",0
"880000","991004",0
"890000","991004",0
"900000","991004",0
"010100","992001",0
"010200","992001",0
"010301","992001",0
"010302","992001",0
"020100","992001",0
"020201","992001",0
"020202","992001",0
"020203","992001",0
"020300","992001",0
"020401","992001",0
"020402","992001",0
"020501","992001",0
"020502","992001",0
"020503","992001",0
"020600","992001",0
"020702","992001",0
"030001","992001",0
"030002","992001",0
"040001","992001",0
"040002","992001",6.8
"050000","992001",0
"060100","992001",0
"060200","992001",0
"070000","992001",0.4
"080000","992001",0
"090001","992001",0
"090002","992001",0
"090003","992001",0
"090004","992001",0
"100000","992001",0
"110101","992001",0
"110102","992001",0
"110103","992001",0
"110104","992001",0
"110105","992001",0
"110106","992001",0
"110107","992001",0
"110201","992001",0
"110202","992001",0
"110203","992001",0
"110204","992001",0
"110205","992001",0
"110206","992001",0
"110207","992001",0
"110231","992001",0
"110232","992001",0
"110241","992001",0
"110250","992001",301
"110301","992001",0
"110302","992001",0
"110303","992001",0
"110304","992001",0
"110305","992001",0
"110306","992001",0
"110307","992001",0
